市区町村コード,Level1_Name,Level2_Name,都道府県,市区町村,市区町村詳細,緯度,経度
32207,島根県江津市,島根県江津市,島根県,江津市,NA,35.011418,132.22093
32209,島根県雲南市,島根県雲南市,島根県,雲南市,NA,35.307726,132.900299
32343,島根県仁多郡,島根県仁多郡奥出雲町,島根県,仁多郡,奥出雲町,35.19743,133.002543
32386,島根県飯石郡,島根県飯石郡飯南町,島根県,飯石郡,飯南町,35.000035,132.713874
32441,島根県邑智郡,島根県邑智郡川本町,島根県,邑智郡,川本町,34.994145,132.495496
32448,島根県邑智郡,島根県邑智郡美郷町,島根県,邑智郡,美郷町,35.07669,132.590559
32449,島根県邑智郡,島根県邑智郡邑南町,島根県,邑智郡,邑南町,34.893963,132.43797
32501,島根県鹿足郡,島根県鹿足郡津和野町,島根県,鹿足郡,津和野町,34.467185,131.773166
32505,島根県鹿足郡,島根県鹿足郡吉賀町,島根県,鹿足郡,吉賀町,34.442094,131.867897
32525,島根県隠岐郡,島根県隠岐郡海士町,島根県,隠岐郡,海士町,36.096571,133.096709
32526,島根県隠岐郡,島根県隠岐郡西ノ島町,島根県,隠岐郡,西ノ島町,36.093027,132.994422
32527,島根県隠岐郡,島根県隠岐郡知夫村,島根県,隠岐郡,知夫村,36.013929,133.039386
32528,島根県隠岐郡,島根県隠岐郡隠岐の島町,島根県,隠岐郡,隠岐の島町,36.209014,133.32177
33101,岡山県岡山市,岡山県岡山市北区,岡山県,岡山市,北区,34.65534,133.919813
33102,岡山県岡山市,岡山県岡山市中区,岡山県,岡山市,中区,34.670842,133.94318
33103,岡山県岡山市,岡山県岡山市東区,岡山県,岡山市,東区,34.651443,134.029488
33104,岡山県岡山市,岡山県岡山市南区,岡山県,岡山市,南区,34.599777,133.919553
33202,岡山県倉敷市,岡山県倉敷市,岡山県,倉敷市,NA,34.585012999999996,133.772084
33203,岡山県津山市,岡山県津山市,岡山県,津山市,NA,35.069116,134.004543
33204,岡山県玉野市,岡山県玉野市,岡山県,玉野市,NA,34.491943,133.945987
33205,岡山県笠岡市,岡山県笠岡市,岡山県,笠岡市,NA,34.50718,133.507441
33207,岡山県井原市,岡山県井原市,岡山県,井原市,NA,34.597672,133.463681
33208,岡山県総社市,岡山県総社市,岡山県,総社市,NA,34.672807,133.746528
33209,岡山県高梁市,岡山県高梁市,岡山県,高梁市,NA,34.791023,133.616733
33210,岡山県新見市,岡山県新見市,岡山県,新見市,NA,34.97703,133.470306
33211,岡山県備前市,岡山県備前市,岡山県,備前市,NA,34.74516,134.188044
33212,岡山県瀬戸内市,岡山県瀬戸内市,岡山県,瀬戸内市,NA,34.664887,134.092846
33213,岡山県赤磐市,岡山県赤磐市,岡山県,赤磐市,NA,34.755388,134.01884
33214,岡山県真庭市,岡山県真庭市,岡山県,真庭市,NA,35.075602,133.75273
33215,岡山県美作市,岡山県美作市,岡山県,美作市,NA,35.008588,134.148572
33216,岡山県浅口市,岡山県浅口市,岡山県,浅口市,NA,34.527839,133.584922
33346,岡山県和気郡,岡山県和気郡和気町,岡山県,和気郡,和気町,34.849729,134.097923
33423,岡山県都窪郡,岡山県都窪郡早島町,岡山県,都窪郡,早島町,34.600702,133.828354
33445,岡山県浅口郡,岡山県浅口郡里庄町,岡山県,浅口郡,里庄町,34.51379,133.556866
33461,岡山県小田郡,岡山県小田郡矢掛町,岡山県,小田郡,矢掛町,34.627593,133.587085
33586,岡山県真庭郡,岡山県真庭郡新庄村,岡山県,真庭郡,新庄村,35.179458,133.567734
33606,岡山県苫田郡,岡山県苫田郡鏡野町,岡山県,苫田郡,鏡野町,35.091833,133.932799
33622,岡山県勝田郡,岡山県勝田郡勝央町,岡山県,勝田郡,勝央町,35.04184,134.116183
33623,岡山県勝田郡,岡山県勝田郡奈義町,岡山県,勝田郡,奈義町,35.123024,134.177425
33643,岡山県英田郡,岡山県英田郡西粟倉村,岡山県,英田郡,西粟倉村,35.171331,134.336273
33663,岡山県久米郡,岡山県久米郡久米南町,岡山県,久米郡,久米南町,34.929246,133.960687
33666,岡山県久米郡,岡山県久米郡美咲町,岡山県,久米郡,美咲町,34.997953,133.958163
33681,岡山県加賀郡,岡山県加賀郡吉備中央町,岡山県,加賀郡,吉備中央町,34.860965,133.811806
34101,広島県広島市,広島県広島市中区,広島県,広島市,中区,34.386245,132.455018
34102,広島県広島市,広島県広島市東区,広島県,広島市,東区,34.39548,132.482429
34103,広島県広島市,広島県広島市南区,広島県,広島市,南区,34.379979,132.469033
34104,広島県広島市,広島県広島市西区,広島県,広島市,西区,34.393972,132.434421
34105,広島県広島市,広島県広島市安佐南区,広島県,広島市,安佐南区,34.451844,132.47163
34106,広島県広島市,広島県広島市安佐北区,広島県,広島市,安佐北区,34.518373,132.507753
34107,広島県広島市,広島県広島市安芸区,広島県,広島市,安芸区,34.371728,132.525417
34108,広島県広島市,広島県広島市佐伯区,広島県,広島市,佐伯区,34.364446,132.36084
34202,広島県呉市,広島県呉市,広島県,呉市,NA,34.249254,132.565805
34203,広島県竹原市,広島県竹原市,広島県,竹原市,NA,34.341794,132.907088
34204,広島県三原市,広島県三原市,広島県,三原市,NA,34.397433,133.078658
34205,広島県尾道市,広島県尾道市,広島県,尾道市,NA,34.408876,133.204889
34207,広島県福山市,広島県福山市,広島県,福山市,NA,34.485899,133.362313
34208,広島県府中市,広島県府中市,広島県,府中市,NA,34.568347,133.236321
34209,広島県三次市,広島県三次市,広島県,三次市,NA,34.805574,132.851674
34210,広島県庄原市,広島県庄原市,広島県,庄原市,NA,34.857732,133.017277
34211,広島県大竹市,広島県大竹市,広島県,大竹市,NA,34.237977,132.222475
34212,広島県東広島市,広島県東広島市,広島県,東広島市,NA,34.42638,132.743307
34213,広島県廿日市市,広島県廿日市市,広島県,廿日市市,NA,34.348258,132.331622
34214,広島県安芸高田市,広島県安芸高田市,広島県,安芸高田市,NA,34.666307,132.704299
34215,広島県江田島市,広島県江田島市,広島県,江田島市,NA,34.223002,132.443855
34302,広島県安芸郡,広島県安芸郡府中町,広島県,安芸郡,府中町,34.392486,132.50458
34304,広島県安芸郡,広島県安芸郡海田町,広島県,安芸郡,海田町,34.372164,132.536089
34307,広島県安芸郡,広島県安芸郡熊野町,広島県,安芸郡,熊野町,34.335736,132.584637
34309,広島県安芸郡,広島県安芸郡坂町,広島県,安芸郡,坂町,34.34124,132.513703
34368,広島県山県郡,広島県山県郡安芸太田町,広島県,山県郡,安芸太田町,34.576745,132.227141
34369,広島県山県郡,広島県山県郡北広島町,広島県,山県郡,北広島町,34.674558,132.538416
34431,広島県豊田郡,広島県豊田郡大崎上島町,広島県,豊田郡,大崎上島町,34.269633,132.915086
34462,広島県世羅郡,広島県世羅郡世羅町,広島県,世羅郡,世羅町,34.586828,133.056651
34545,広島県神石郡,広島県神石郡神石高原町,広島県,神石郡,神石高原町,34.703661,133.247652
35201,山口県下関市,山口県下関市,山口県,下関市,NA,33.957831,130.941459
35202,山口県宇部市,山口県宇部市,山口県,宇部市,NA,33.951509,131.246786
35203,山口県山口市,山口県山口市,山口県,山口市,NA,34.178496,131.473727
35204,山口県萩市,山口県萩市,山口県,萩市,NA,34.408116,131.399085
35206,山口県防府市,山口県防府市,山口県,防府市,NA,34.051752,131.56269
35207,山口県下松市,山口県下松市,山口県,下松市,NA,34.01503,131.870342
35208,山口県岩国市,山口県岩国市,山口県,岩国市,NA,34.166562,132.218848
35210,山口県光市,山口県光市,山口県,光市,NA,33.961913,131.942282
35211,山口県長門市,山口県長門市,山口県,長門市,NA,34.370956,131.182195
35212,山口県柳井市,山口県柳井市,山口県,柳井市,NA,33.963833,132.101597
35213,山口県美祢市,山口県美祢市,山口県,美祢市,NA,34.166635,131.205678
35215,山口県周南市,山口県周南市,山口県,周南市,NA,34.055119,131.806186
35216,山口県山陽小野田市,山口県山陽小野田市,山口県,山陽小野田市,NA,34.003064,131.181967
35305,山口県大島郡,山口県大島郡周防大島町,山口県,大島郡,周防大島町,33.927595,132.195234
35321,山口県玖珂郡,山口県玖珂郡和木町,山口県,玖珂郡,和木町,34.202406,132.220408
35341,山口県熊毛郡,山口県熊毛郡上関町,山口県,熊毛郡,上関町,33.830976,132.110743
35343,山口県熊毛郡,山口県熊毛郡田布施町,山口県,熊毛郡,田布施町,33.954703,132.041373
35344,山口県熊毛郡,山口県熊毛郡平生町,山口県,熊毛郡,平生町,33.937988,132.073052
35502,山口県阿武郡,山口県阿武郡阿武町,山口県,阿武郡,阿武町,34.503335,131.471399
36201,徳島県徳島市,徳島県徳島市,徳島県,徳島市,NA,34.07027,134.554844
36202,徳島県鳴門市,徳島県鳴門市,徳島県,鳴門市,NA,34.172562,134.608786
36203,徳島県小松島市,徳島県小松島市,徳島県,小松島市,NA,34.004711,134.590674
36204,徳島県阿南市,徳島県阿南市,徳島県,阿南市,NA,33.921748,134.659469
36205,徳島県吉野川市,徳島県吉野川市,徳島県,吉野川市,NA,34.025689,134.259833
36206,徳島県阿波市,徳島県阿波市,徳島県,阿波市,NA,34.102148,134.297437
36207,徳島県美馬市,徳島県美馬市,徳島県,美馬市,NA,34.053403,134.169749
36208,徳島県三好市,徳島県三好市,徳島県,三好市,NA,34.026041,133.807263
36301,徳島県勝浦郡,徳島県勝浦郡勝浦町,徳島県,勝浦郡,勝浦町,33.931408,134.511356
36302,徳島県勝浦郡,徳島県勝浦郡上勝町,徳島県,勝浦郡,上勝町,33.889162,134.402051
36321,徳島県名東郡,徳島県名東郡佐那河内村,徳島県,名東郡,佐那河内村,33.993208,134.453122
36341,徳島県名西郡,徳島県名西郡石井町,徳島県,名西郡,石井町,34.074173,134.44069
36342,徳島県名西郡,徳島県名西郡神山町,徳島県,名西郡,神山町,33.967291,134.350461
36368,徳島県那賀郡,徳島県那賀郡那賀町,徳島県,那賀郡,那賀町,33.820626,134.47883
36383,徳島県海部郡,徳島県海部郡牟岐町,徳島県,海部郡,牟岐町,33.668407,134.420555
36387,徳島県海部郡,徳島県海部郡美波町,徳島県,海部郡,美波町,33.734553,134.535444
36388,徳島県海部郡,徳島県海部郡海陽町,徳島県,海部郡,海陽町,33.602029,134.351997
36401,徳島県板野郡,徳島県板野郡松茂町,徳島県,板野郡,松茂町,34.133768,134.580556
36402,徳島県板野郡,徳島県板野郡北島町,徳島県,板野郡,北島町,34.125578,134.546987
36403,徳島県板野郡,徳島県板野郡藍住町,徳島県,板野郡,藍住町,34.126587,134.49509
36404,徳島県板野郡,徳島県板野郡板野町,徳島県,板野郡,板野町,34.144363,134.462618
36405,徳島県板野郡,徳島県板野郡上板町,徳島県,板野郡,上板町,34.121384,134.404816
36468,徳島県美馬郡,徳島県美馬郡つるぎ町,徳島県,美馬郡,つるぎ町,34.037335,134.064074
36489,徳島県三好郡,徳島県三好郡東みよし町,徳島県,三好郡,東みよし町,34.036783,133.936757
37201,香川県高松市,香川県高松市,香川県,高松市,NA,34.342788,134.046574
37202,香川県丸亀市,香川県丸亀市,香川県,丸亀市,NA,34.289506,133.797706
37203,香川県坂出市,香川県坂出市,香川県,坂出市,NA,34.316319,133.86051
37204,香川県善通寺市,香川県善通寺市,香川県,善通寺市,NA,34.228533,133.787113
37205,香川県観音寺市,香川県観音寺市,香川県,観音寺市,NA,34.128466,133.662811
37206,香川県さぬき市,香川県さぬき市,香川県,さぬき市,NA,34.325207,134.17212
37207,香川県東かがわ市,香川県東かがわ市,香川県,東かがわ市,NA,34.243809,134.358743
37208,香川県三豊市,香川県三豊市,香川県,三豊市,NA,34.182547,133.715219
37322,香川県小豆郡,香川県小豆郡土庄町,香川県,小豆郡,土庄町,34.486022,134.185807
37324,香川県小豆郡,香川県小豆郡小豆島町,香川県,小豆郡,小豆島町,34.481998,134.233595
37341,香川県木田郡,香川県木田郡三木町,香川県,木田郡,三木町,34.268284,134.134293
37364,香川県香川郡,香川県香川郡直島町,香川県,香川郡,直島町,34.459703,133.995689
37386,香川県綾歌郡,香川県綾歌郡宇多津町,香川県,綾歌郡,宇多津町,34.310298,133.825513
37387,香川県綾歌郡,香川県綾歌郡綾川町,香川県,綾歌郡,綾川町,34.249627,133.923066
37403,香川県仲多度郡,香川県仲多度郡琴平町,香川県,仲多度郡,琴平町,34.191417,133.823303
37404,香川県仲多度郡,香川県仲多度郡多度津町,香川県,仲多度郡,多度津町,34.272488,133.753605
37406,香川県仲多度郡,香川県仲多度郡まんのう町,香川県,仲多度郡,まんのう町,34.192329,133.841402
38201,愛媛県松山市,愛媛県松山市,愛媛県,松山市,NA,33.839157,132.765575
38202,愛媛県今治市,愛媛県今治市,愛媛県,今治市,NA,34.066098,132.99786
38203,愛媛県宇和島市,愛媛県宇和島市,愛媛県,宇和島市,NA,33.22334,132.560557
38204,愛媛県八幡浜市,愛媛県八幡浜市,愛媛県,八幡浜市,NA,33.462898,132.423336
38205,愛媛県新居浜市,愛媛県新居浜市,愛媛県,新居浜市,NA,33.96029,133.283351
38206,愛媛県西条市,愛媛県西条市,愛媛県,西条市,NA,33.919511,133.18117
38207,愛媛県大洲市,愛媛県大洲市,愛媛県,大洲市,NA,33.506194,132.544509
38210,愛媛県伊予市,愛媛県伊予市,愛媛県,伊予市,NA,33.757429,132.703729
38213,愛媛県四国中央市,愛媛県四国中央市,愛媛県,四国中央市,NA,33.980761,133.549195
38214,愛媛県西予市,愛媛県西予市,愛媛県,西予市,NA,33.36262,132.510992
38215,愛媛県東温市,愛媛県東温市,愛媛県,東温市,NA,33.791024,132.872296
38356,愛媛県越智郡,愛媛県越智郡上島町,愛媛県,越智郡,上島町,34.257336,133.204507
38386,愛媛県上浮穴郡,愛媛県上浮穴郡久万高原町,愛媛県,上浮穴郡,久万高原町,33.655606,132.901671
38401,愛媛県伊予郡,愛媛県伊予郡松前町,愛媛県,伊予郡,松前町,33.78744,132.711375
38402,愛媛県伊予郡,愛媛県伊予郡砥部町,愛媛県,伊予郡,砥部町,33.749263,132.792228
38422,愛媛県喜多郡,愛媛県喜多郡内子町,愛媛県,喜多郡,内子町,33.532902,132.658007
38442,愛媛県西宇和郡,愛媛県西宇和郡伊方町,愛媛県,西宇和郡,伊方町,33.488574,132.354012
38484,愛媛県北宇和郡,愛媛県北宇和郡松野町,愛媛県,北宇和郡,松野町,33.227189,132.710799
38488,愛媛県北宇和郡,愛媛県北宇和郡鬼北町,愛媛県,北宇和郡,鬼北町,33.255857,132.684104
38506,愛媛県南宇和郡,愛媛県南宇和郡愛南町,愛媛県,南宇和郡,愛南町,32.962164,132.583324
39201,高知県高知市,高知県高知市,高知県,高知市,NA,33.559587,133.529279
39202,高知県室戸市,高知県室戸市,高知県,室戸市,NA,33.290009,134.152051
39203,高知県安芸市,高知県安芸市,高知県,安芸市,NA,33.502546,133.907166
39204,高知県南国市,高知県南国市,高知県,南国市,NA,33.575671,133.64146
39205,高知県土佐市,高知県土佐市,高知県,土佐市,NA,33.496044,133.425292
39206,高知県須崎市,高知県須崎市,高知県,須崎市,NA,33.400745,133.282953
39208,高知県宿毛市,高知県宿毛市,高知県,宿毛市,NA,32.939009,132.726286
39209,高知県土佐清水市,高知県土佐清水市,高知県,土佐清水市,NA,32.781634,132.954989
39210,高知県四万十市,高知県四万十市,高知県,四万十市,NA,32.991384,132.933749
39211,高知県香南市,高知県香南市,高知県,香南市,NA,33.564171,133.700488
39212,高知県香美市,高知県香美市,高知県,香美市,NA,33.603719,133.686003
39301,高知県安芸郡,高知県安芸郡東洋町,高知県,安芸郡,東洋町,33.527937,134.279974
39302,高知県安芸郡,高知県安芸郡奈半利町,高知県,安芸郡,奈半利町,33.424181,134.020952
39303,高知県安芸郡,高知県安芸郡田野町,高知県,安芸郡,田野町,33.427708,134.008293
39304,高知県安芸郡,高知県安芸郡安田町,高知県,安芸郡,安田町,33.43857,133.981074
39305,高知県安芸郡,高知県安芸郡北川村,高知県,安芸郡,北川村,33.447694,134.042067
39306,高知県安芸郡,高知県安芸郡馬路村,高知県,安芸郡,馬路村,33.55535,134.048108
39307,高知県安芸郡,高知県安芸郡芸西村,高知県,安芸郡,芸西村,33.526901,133.808914
39341,高知県長岡郡,高知県長岡郡本山町,高知県,長岡郡,本山町,33.757107,133.591412
39344,高知県長岡郡,高知県長岡郡大豊町,高知県,長岡郡,大豊町,33.764291,133.664275
39363,高知県土佐郡,高知県土佐郡土佐町,高知県,土佐郡,土佐町,33.737064,133.531675
39364,高知県土佐郡,高知県土佐郡大川村,高知県,土佐郡,大川村,33.783926,133.466608
39386,高知県吾川郡,高知県吾川郡いの町,高知県,吾川郡,いの町,33.548754,133.427773
39387,高知県吾川郡,高知県吾川郡仁淀川町,高知県,吾川郡,仁淀川町,33.575245,133.168574
39401,高知県高岡郡,高知県高岡郡中土佐町,高知県,高岡郡,中土佐町,33.337346,133.140361
39402,高知県高岡郡,高知県高岡郡佐川町,高知県,高岡郡,佐川町,33.500869,133.28653
39403,高知県高岡郡,高知県高岡郡越知町,高知県,高岡郡,越知町,33.53292,133.251991
39405,高知県高岡郡,高知県高岡郡檮原町,高知県,高岡郡,檮原町,33.392246,132.926987
39410,高知県高岡郡,高知県高岡郡日高村,高知県,高岡郡,日高村,33.534897,133.373353
39411,高知県高岡郡,高知県高岡郡津野町,高知県,高岡郡,津野町,33.44658,133.199469
39412,高知県高岡郡,高知県高岡郡四万十町,高知県,高岡郡,四万十町,33.211653,133.137027
39424,高知県幡多郡,高知県幡多郡大月町,高知県,幡多郡,大月町,32.841482,132.707026
39427,高知県幡多郡,高知県幡多郡三原村,高知県,幡多郡,三原村,32.906013,132.847242
39428,高知県幡多郡,高知県幡多郡黒潮町,高知県,幡多郡,黒潮町,33.02493,133.01092
40101,福岡県北九州市,福岡県北九州市門司区,福岡県,北九州市,門司区,33.941138,130.959663
40103,福岡県北九州市,福岡県北九州市若松区,福岡県,北九州市,若松区,33.905476,130.811143
40105,福岡県北九州市,福岡県北九州市戸畑区,福岡県,北九州市,戸畑区,33.893508,130.829814
40106,福岡県北九州市,福岡県北九州市小倉北区,福岡県,北九州市,小倉北区,33.880882,130.873419
40107,福岡県北九州市,福岡県北九州市小倉南区,福岡県,北九州市,小倉南区,33.846525,130.884811
40108,福岡県北九州市,福岡県北九州市八幡東区,福岡県,北九州市,八幡東区,33.863444,130.811863
40109,福岡県北九州市,福岡県北九州市八幡西区,福岡県,北九州市,八幡西区,33.866465,130.764923
40131,福岡県福岡市,福岡県福岡市東区,福岡県,福岡市,東区,33.617746,130.417391
40132,福岡県福岡市,福岡県福岡市博多区,福岡県,福岡市,博多区,33.591358,130.414878
40133,福岡県福岡市,福岡県福岡市中央区,福岡県,福岡市,中央区,33.589216,130.392813
40134,福岡県福岡市,福岡県福岡市南区,福岡県,福岡市,南区,33.561569,130.426428
40135,福岡県福岡市,福岡県福岡市西区,福岡県,福岡市,西区,33.582939,130.323119
40136,福岡県福岡市,福岡県福岡市城南区,福岡県,福岡市,城南区,33.575686,130.369976
40137,福岡県福岡市,福岡県福岡市早良区,福岡県,福岡市,早良区,33.581941,130.348436
40202,福岡県大牟田市,福岡県大牟田市,福岡県,大牟田市,NA,33.030262,130.445985
40203,福岡県久留米市,福岡県久留米市,福岡県,久留米市,NA,33.319287,130.508374
40204,福岡県直方市,福岡県直方市,福岡県,直方市,NA,33.744184,130.729633
40205,福岡県飯塚市,福岡県飯塚市,福岡県,飯塚市,NA,33.645908,130.691511
40206,福岡県田川市,福岡県田川市,福岡県,田川市,NA,33.638982,130.806298
40207,福岡県柳川市,福岡県柳川市,福岡県,柳川市,NA,33.163089,130.405753
40210,福岡県八女市,福岡県八女市,福岡県,八女市,NA,33.211967,130.557908
40211,福岡県筑後市,福岡県筑後市,福岡県,筑後市,NA,33.212447,130.502093
40212,福岡県大川市,福岡県大川市,福岡県,大川市,NA,33.206594,130.383958
40213,福岡県行橋市,福岡県行橋市,福岡県,行橋市,NA,33.728773,130.982967
40214,福岡県豊前市,福岡県豊前市,福岡県,豊前市,NA,33.611511,131.130051
40215,福岡県中間市,福岡県中間市,福岡県,中間市,NA,33.81665,130.709077
40216,福岡県小郡市,福岡県小郡市,福岡県,小郡市,NA,33.396416,130.555438
40217,福岡県筑紫野市,福岡県筑紫野市,福岡県,筑紫野市,NA,33.496342,130.515657
40218,福岡県春日市,福岡県春日市,福岡県,春日市,NA,33.532571,130.470281
40219,福岡県大野城市,福岡県大野城市,福岡県,大野城市,NA,33.536307,130.478641
40220,福岡県宗像市,福岡県宗像市,福岡県,宗像市,NA,33.805431,130.540718
40221,福岡県太宰府市,福岡県太宰府市,福岡県,太宰府市,NA,33.512799,130.523906
40223,福岡県古賀市,福岡県古賀市,福岡県,古賀市,NA,33.728787,130.469987
40224,福岡県福津市,福岡県福津市,福岡県,福津市,NA,33.786866,130.469886
40225,福岡県うきは市,福岡県うきは市,福岡県,うきは市,NA,33.347297,130.754934
40226,福岡県宮若市,福岡県宮若市,福岡県,宮若市,NA,33.723568,130.666694
40227,福岡県嘉麻市,福岡県嘉麻市,福岡県,嘉麻市,NA,33.560662,130.766817
40228,福岡県朝倉市,福岡県朝倉市,福岡県,朝倉市,NA,33.423413,130.665573
40229,福岡県みやま市,福岡県みやま市,福岡県,みやま市,NA,33.152425,130.47472
40230,福岡県糸島市,福岡県糸島市,福岡県,糸島市,NA,33.55732,130.195555
40305,福岡県筑紫郡,福岡県筑紫郡那珂川町,福岡県,筑紫郡,那珂川町,33.4996,130.422174
40341,福岡県糟屋郡,福岡県糟屋郡宇美町,福岡県,糟屋郡,宇美町,33.567779,130.511112
40342,福岡県糟屋郡,福岡県糟屋郡篠栗町,福岡県,糟屋郡,篠栗町,33.623948,130.526256
40343,福岡県糟屋郡,福岡県糟屋郡志免町,福岡県,糟屋郡,志免町,33.591473,130.479743
40344,福岡県糟屋郡,福岡県糟屋郡須恵町,福岡県,糟屋郡,須恵町,33.587268,130.507254
40345,福岡県糟屋郡,福岡県糟屋郡新宮町,福岡県,糟屋郡,新宮町,33.715295,130.446566
40348,福岡県糟屋郡,福岡県糟屋郡久山町,福岡県,糟屋郡,久山町,33.646809,130.499834
40349,福岡県糟屋郡,福岡県糟屋郡粕屋町,福岡県,糟屋郡,粕屋町,33.610743,130.480523
40381,福岡県遠賀郡,福岡県遠賀郡芦屋町,福岡県,遠賀郡,芦屋町,33.893801,130.663896
40382,福岡県遠賀郡,福岡県遠賀郡水巻町,福岡県,遠賀郡,水巻町,33.854748,130.694847
40383,福岡県遠賀郡,福岡県遠賀郡岡垣町,福岡県,遠賀郡,岡垣町,33.853599,130.611104
40384,福岡県遠賀郡,福岡県遠賀郡遠賀町,福岡県,遠賀郡,遠賀町,33.848151,130.668438
40401,福岡県鞍手郡,福岡県鞍手郡小竹町,福岡県,鞍手郡,小竹町,33.6925,130.712771
40402,福岡県鞍手郡,福岡県鞍手郡鞍手町,福岡県,鞍手郡,鞍手町,33.792218,130.673975
40421,福岡県嘉穂郡,福岡県嘉穂郡桂川町,福岡県,嘉穂郡,桂川町,33.578933,130.677904
40447,福岡県朝倉郡,福岡県朝倉郡筑前町,福岡県,朝倉郡,筑前町,33.456977,130.5953
40448,福岡県東峰村,福岡県東峰村,福岡県,東峰村,NA,33.464292,130.825892
40503,福岡県三井郡,福岡県三井郡大刀洗町,福岡県,三井郡,大刀洗町,33.372372,130.62248
40522,福岡県三潴郡,福岡県三潴郡大木町,福岡県,三潴郡,大木町,33.210469,130.439733
40544,福岡県八女郡,福岡県八女郡広川町,福岡県,八女郡,広川町,33.241553,130.551505
40601,福岡県田川郡,福岡県田川郡香春町,福岡県,田川郡,香春町,33.667933,130.847335
40602,福岡県田川郡,福岡県田川郡添田町,福岡県,田川郡,添田町,33.571855,130.853955
40604,福岡県田川郡,福岡県田川郡糸田町,福岡県,田川郡,糸田町,33.652789,130.779091
40605,福岡県田川郡,福岡県田川郡川崎町,福岡県,田川郡,川崎町,33.59994,130.814937
40608,福岡県田川郡,福岡県田川郡大任町,福岡県,田川郡,大任町,33.612478,130.853714
40609,福岡県田川郡,福岡県田川郡赤村,福岡県,田川郡,赤村,33.616592,130.871035
40610,福岡県田川郡,福岡県田川郡福智町,福岡県,田川郡,福智町,33.683261,130.780121
40621,福岡県京都郡,福岡県京都郡苅田町,福岡県,京都郡,苅田町,33.775921,130.98051
40625,福岡県京都郡,福岡県京都郡みやこ町,福岡県,京都郡,みやこ町,33.699262,130.920401
40642,福岡県築上郡,福岡県築上郡吉富町,福岡県,築上郡,吉富町,33.602643,131.175948
40646,福岡県築上郡,福岡県築上郡上毛町,福岡県,築上郡,上毛町,33.578408,131.164113
40647,福岡県築上郡,福岡県築上郡築上町,福岡県,築上郡,築上町,33.656112,131.056063
41201,佐賀県佐賀市,佐賀県佐賀市,佐賀県,佐賀市,NA,33.263482,130.300858
41202,佐賀県唐津市,佐賀県唐津市,佐賀県,唐津市,NA,33.450174,129.968134
41203,佐賀県鳥栖市,佐賀県鳥栖市,佐賀県,鳥栖市,NA,33.377755,130.506258
41204,佐賀県多久市,佐賀県多久市,佐賀県,多久市,NA,33.28851,130.110061
41205,佐賀県伊万里市,佐賀県伊万里市,佐賀県,伊万里市,NA,33.264586,129.880269
41206,佐賀県武雄市,佐賀県武雄市,佐賀県,武雄市,NA,33.193749,130.019151
41207,佐賀県鹿島市,佐賀県鹿島市,佐賀県,鹿島市,NA,33.103724,130.098769
41208,佐賀県小城市,佐賀県小城市,佐賀県,小城市,NA,33.273665,130.216864
41209,佐賀県嬉野市,佐賀県嬉野市,佐賀県,嬉野市,NA,33.128084,130.060114
41210,佐賀県神埼市,佐賀県神埼市,佐賀県,神埼市,NA,33.310763,130.37306
41327,佐賀県神埼郡,佐賀県神埼郡吉野ヶ里町,佐賀県,神埼郡,吉野ヶ里町,33.351679,130.398357
41341,佐賀県三養基郡,佐賀県三養基郡基山町,佐賀県,三養基郡,基山町,33.426852,130.522813
41345,佐賀県三養基郡,佐賀県三養基郡上峰町,佐賀県,三養基郡,上峰町,33.319626,130.426134
41346,佐賀県三養基郡,佐賀県三養基郡みやき町,佐賀県,三養基郡,みやき町,33.324982,130.454698
41387,佐賀県東松浦郡,佐賀県東松浦郡玄海町,佐賀県,東松浦郡,玄海町,33.472183,129.874698
41401,佐賀県西松浦郡,佐賀県西松浦郡有田町,佐賀県,西松浦郡,有田町,33.210563,129.849217
41423,佐賀県杵島郡,佐賀県杵島郡大町町,佐賀県,杵島郡,大町町,33.213754,130.116084
41424,佐賀県杵島郡,佐賀県杵島郡江北町,佐賀県,杵島郡,江北町,33.220592,130.157528
41425,佐賀県杵島郡,佐賀県杵島郡白石町,佐賀県,杵島郡,白石町,33.181035,130.143496
41441,佐賀県藤津郡,佐賀県藤津郡太良町,佐賀県,藤津郡,太良町,33.019407,130.178974
42201,長崎県長崎市,長崎県長崎市,長崎県,長崎市,NA,32.750286,129.877667
42202,長崎県佐世保市,長崎県佐世保市,長崎県,佐世保市,NA,33.179915,129.71511
42203,長崎県島原市,長崎県島原市,長崎県,島原市,NA,32.788103,130.370286
42204,長崎県諫早市,長崎県諫早市,長崎県,諫早市,NA,32.843438,130.053095
42205,長崎県大村市,長崎県大村市,長崎県,大村市,NA,32.90009,129.958142
42207,長崎県平戸市,長崎県平戸市,長崎県,平戸市,NA,33.368062,129.553671
42208,長崎県松浦市,長崎県松浦市,長崎県,松浦市,NA,33.341021,129.709045
42209,長崎県対馬市,長崎県対馬市,長崎県,対馬市,NA,34.202662,129.28749
42210,長崎県壱岐市,長崎県壱岐市,長崎県,壱岐市,NA,33.74995,129.691352
42211,長崎県五島市,長崎県五島市,長崎県,五島市,NA,32.695524,128.840829
42212,長崎県西海市,長崎県西海市,長崎県,西海市,NA,32.933067,129.642977
42213,長崎県雲仙市,長崎県雲仙市,長崎県,雲仙市,NA,32.835197,130.1875
